taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
4065145	138edc4202011b8cfbaac7c252ed7628	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Lasiobertia	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Lasiobertia	Lasiobertia													false
4065238	4b71e6476954b6acf72bbdf09ce5d6b3	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Lasionectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Lasionectria	Lasionectria													false
4065241	b7c81b9c9b3e3cd34fbd5e8f45a183b6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Lasionectriella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Lasionectriella	Lasionectriella													false
4065242	0ff6d7d47bf63f57291fdc1dce67ffcf	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Lasionectriopsis	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Lasionectriopsis	Lasionectriopsis													false
4065305	40134e801d6bf61863d431fe0873c4ed	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938935		genus		Lasiosordaria	Fungi	Ascomycota	Sordariomycetes	Sordariales		Not assigned	Lasiosordaria	Lasiosordaria													false
4065307	31b0e1022a35763edcf0133fcff610ea	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Lasiosordariopsis	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Lasiosordariopsis	Lasiosordariopsis													false
4065316	3f74df6469b79c840146a5e76f7ba009	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Lasiosphaeria	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Lasiosphaeria	Lasiosphaeria													false
4065325	fb98fe08aa9fe4e535bebf43a8638f0f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Lasiosphaeriella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Lasiosphaeriella	Lasiosphaeriella													false
4065326	ec3961d8ddd4df45abf72060fd97a4d0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931044		genus		Lasiosphaeriopsis	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Nitschkiaceae	Lasiosphaeriopsis	Lasiosphaeriopsis													false
4065327	17b4d3b1924796911dbe03aebc342fee	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Lasiosphaeris	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Lasiosphaeris	Lasiosphaeris													false
4065345	0aab5f45f720160e6435a7d486e272e6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931155		genus		Lasiostroma	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Diaporthaceae	Lasiostroma	Lasiostroma													false
4066045	dafe83ada7587f35e3a13ea5fe2c0dbb	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931071		genus		Lecanicillium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Cordycipitaceae	Lecanicillium	Lecanicillium													false
4066363	e86a9dbb38fb22be658d5365dcc888aa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931179		genus		Lectera	Fungi	Ascomycota	Sordariomycetes	Glomerellales		Plectosphaerellaceae	Lectera	Lectera													false
4066380	6c3b61fa917e52bfbcdf28d9ca55067d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Lecythium	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Lecythium	Lecythium													false
4066381	f9051cd4af55d62f0e4cdda4a4c3d8d4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931145		genus		Lecythophora	Fungi	Ascomycota	Sordariomycetes	Coniochaetales		Coniochaetaceae	Lecythophora	Lecythophora													false
4066383	c6ed752f1745e6e6c91b3c345f7d4efa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Lecythothecium	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Lecythothecium	Lecythothecium													false
4066741	c2f88532cf6f684ce02b5545b562fbe7	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931080		genus		Leiosepium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Hypocreaceae	Leiosepium	Leiosepium													false
4066754	1f1febd4d47a2205e53c6ce02b31c68b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931023		genus		Leiosphaerella	Fungi	Ascomycota	Sordariomycetes	Xylariales		Pseudomassariaceae	Leiosphaerella	Leiosphaerella													false
4066762	eb9d83d9f12d7c1fc6bf5ee3bcf96f02	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931050		genus		Leiostigma	Fungi	Ascomycota	Sordariomycetes	Sordariales		Sordariaceae	Leiostigma	Leiostigma													false
4067129	b9ab6ee9ee2436ef1d3006334b3f9846	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Lentomita	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Lentomita	Lentomita													false
4067132	86ccd9e617f3caa19a2fe65ba685b00e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931130		genus		Lentomitella	Fungi	Ascomycota	Sordariomycetes	Boliniales		Boliniaceae	Lentomitella	Lentomitella													false
4067867	8088577f2861462690a8619b1e966a18	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Leprieuria	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Leprieuria	Leprieuria													false
4067968	009cd8e24b6c62e2a79d750d44b61587	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931088		genus		Leptascospora	Fungi	Ascomycota	Sordariomycetes	Meliolales		Meliolaceae	Leptascospora	Leptascospora													false
4068016	c22951429e5eda3d6d6c78dca22014d0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931120		genus		Lepteutypa	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Amphisphaeriaceae	Lepteutypa	Lepteutypa													false
4068038	5087d1048a4e112719150a34ece5912f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931118		genus		Leptina	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Discosiaceae	Leptina	Leptina													false
4068063	9aafaa78d67f6d246587fdb3b85fdfaa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931071		genus		Leptobacillium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Cordycipitaceae	Leptobacillium	Leptobacillium													false
4068069	3b8feb6252c91106596deb9c8ba2d81c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Leptobarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Leptobarya	Leptobarya													false
4068449	3f41df6702f01b4abcad6b1a840f6616	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931176		genus		Leptographium	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales		Ophiostomataceae	Leptographium	Leptographium													false
4068517	78d92ac3fcad6b9c5e1df5439043e20b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Leptomassaria	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Leptomassaria	Leptomassaria													false
4068643	2f40003f3e653eaece827d87100ad8de	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931029		genus		Leptoperidia	Fungi	Ascomycota	Sordariomycetes	Xylariales		Diatrypaceae	Leptoperidia	Leptoperidia													false
4068841	2c288784858de23964a896dec3c9625a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Leptosacca	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Leptosacca	Leptosacca													false
4068888	d9e34bb9ade7f537bee87fc5161e93e7	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931031		genus		Leptosillia	Fungi	Ascomycota	Sordariomycetes	Xylariales		Leptosilliaceae	Leptosillia	Leptosillia													false
4068984	fcd59174e7b6c09c9dc40e03ba91f756	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931051		genus		Leptosporella	Fungi	Ascomycota	Sordariomycetes	Sordariales		Leptosporellaceae	Leptosporella	Leptosporella													false
4069651	1109e94b54609a139714420f7dbed64e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931151		genus		Leucocytospora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Valsaceae	Leucocytospora	Leucocytospora													false
4069664	d416635b2b8733aa7d304b4caa5fcb12	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931155		genus		Leucodiaporthe	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Diaporthaceae	Leucodiaporthe	Leucodiaporthe													false
4069746	9fc415d7857d30a581802e833d0fd6e8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Leuconectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Leuconectria	Leuconectria													false
4069809	fd0c944ef91b695d2c418f514ed11a9c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931155		genus		Leucophomopsis	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Diaporthaceae	Leucophomopsis	Leucophomopsis													false
4069919	d3a8d03d970366487a0b422cb14fc6a7	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Leucosphaerina	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Leucosphaerina	Leucosphaerina													false
4069946	fabee59a9c4e5dfb609d717a2d598ede	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931151		genus		Leucostoma	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Valsaceae	Leucostoma	Leucostoma													false
4070320	3cc5ae370503fd38de9356a5fe90b0d1	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931029		genus		Libertella	Fungi	Ascomycota	Sordariomycetes	Xylariales		Diatrypaceae	Libertella	Libertella													false
4070493	95fe7ed6ec1aa42f92a8dd5c67dd1de3	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931080		genus		Lichenobarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Hypocreaceae	Lichenobarya	Lichenobarya													false
4070495	f9bcdba20f8186771a6cefda40f536aa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Lichenochora	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Lichenochora	Lichenochora													false
4070514	9eef5dfb12ea879ab01235af24fe7e2a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Lichenopenicillus	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Lichenopenicillus	Lichenopenicillus													false
4070534	de4b8bb382923871a615ff2cb5a09514	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931027		genus		Lichenoverruculina	Fungi	Ascomycota	Sordariomycetes	Xylariales		Hyponectriaceae	Lichenoverruculina	Lichenoverruculina													false
4070701	438f17d30b97dd531405dc1a2df5ac5d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Ligniella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Ligniella	Ligniella													false
4070704	9f635777e12070e708189737dd57297f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Lignincola	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Lignincola	Lignincola													false
4070813	f6f858830aace7641acb7ae7911754f6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Lilliputia	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Lilliputia	Lilliputia													false
4070869	d29dc2ebf3aaa519dda7e5bc47178080	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Limacospora	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Limacospora	Limacospora													false
4071224	3290e33ac5b989cb6f3a07e7917e5820	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Lindauella	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Lindauella	Lindauella													false
4071297	dc2ca96b8ca917f1b3b5ed3856fd518f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Lindquistia	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Lindquistia	Lindquistia													false
4071299	1aadd042f6b27c2ccfdc0a9b4883b5d7	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931112		genus		Lindra	Fungi	Ascomycota	Sordariomycetes	Lulworthiales		Lulworthiaceae	Lindra	Lindra													false
4071322	4c9ee8fa6629cb8491ce7101676f7d69	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Linearistroma	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Linearistroma	Linearistroma													false
4071414	732cb84dcfef37db9f2aa67185e4ce65	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931134		genus		Linocarpon	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Linocarpaceae	Linocarpon	Linocarpon													false
4071422	dc8a2bc6612c43b992c7c63e183bfb1c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Linochora	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Linochora	Linochora													false
4071464	6327c6fb9da8117b4c574a0594983b01	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Linospora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Linospora	Linospora													false
4071476	dd6104f30ad2a259ac2f9ef2be25c1d9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931130		genus		Linostomella	Fungi	Ascomycota	Sordariomycetes	Boliniales		Boliniaceae	Linostomella	Linostomella													false
4072037	74e80faa1941304e0b2c92444ffb8188	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Lisea	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Lisea	Lisea													false
4072424	efe0a8ecfebfc6996000f6a2e4e492b9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931106		genus		Lithomyces	Fungi	Ascomycota	Sordariomycetes	Melanosporales		Ceratostomataceae	Lithomyces	Lithomyces													false
4072623	b7162acc74f21df510650c02c918c67e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931049		genus		Litschaueria	Fungi	Ascomycota	Sordariomycetes	Sordariales		Helminthosphaeriaceae	Litschaueria	Litschaueria													false
4073081	cc029efc848687b7aeee8b185720a21a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938935		genus		Lockerbia	Fungi	Ascomycota	Sordariomycetes	Sordariales		Not assigned	Lockerbia	Lockerbia													false
4073092	200d297eb8df0f3ad9ceb62e51799e7b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Loculistroma	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Loculistroma	Loculistroma													false
4073209	0e2246d44b9c9a7e103ce1e86113b2fd	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Lohwagia	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Lohwagia	Lohwagia													false
4073267	5ff9fb1e861a658133263d7a58c9ba47	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Lollipopaia	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Lollipopaia	Lollipopaia													false
4073477	9d2af957c5045dabeb3cbd0ff9a5851e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931102		genus		Longicollum	Fungi	Ascomycota	Sordariomycetes	Annulatascales		Annulatascaceae	Longicollum	Longicollum													false
4073540	bb37f41b55b61d5086ee3a1ae2cba524	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931179		genus		Longitudinalis	Fungi	Ascomycota	Sordariomycetes	Glomerellales		Plectosphaerellaceae	Longitudinalis	Longitudinalis													false
4073607	83941985b763f892f6dc1e97bec6a61f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931038		genus		Lopadostoma	Fungi	Ascomycota	Sordariomycetes	Xylariales		Lopadostomataceae	Lopadostoma	Lopadostoma													false
4074031	55ff6144da2efd89b9893081752b7767	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931139		genus		Lophotrichus	Fungi	Ascomycota	Sordariomycetes	Microascales		Microascaceae	Lophotrichus	Lophotrichus													false
4074101	ae3212a8afe9717563f947b8f3f56a01	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931044		genus		Loranitschkia	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Nitschkiaceae	Loranitschkia	Loranitschkia													false
4074759	412ff7f7f3cb3fb6d8a639515dd9c42d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931112		genus		Lulwoana	Fungi	Ascomycota	Sordariomycetes	Lulworthiales		Lulworthiaceae	Lulwoana	Lulwoana													false
4074760	b309bfe231666ed3c49363ae83523de2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931112		genus		Lulwoidea	Fungi	Ascomycota	Sordariomycetes	Lulworthiales		Lulworthiaceae	Lulwoidea	Lulwoidea													false
4074761	3df022fba456600b8631ae212e430bab	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931112		genus		Lulworthia	Fungi	Ascomycota	Sordariomycetes	Lulworthiales		Lulworthiaceae	Lulworthia	Lulworthia													false
4074831	e0555aee041b30a905c00fb35c1a335f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Lunatiannulus	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Lunatiannulus	Lunatiannulus													false
4074961	a7b6f255941907d5653681a6003875ca	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931162		genus		Luteocirrhus	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Cryphonectriaceae	Luteocirrhus	Luteocirrhus													false
4075034	3d95df001cc2e71e605629787d8db1c7	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Luttrellia	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Luttrellia	Luttrellia													false
4075063	3e54dad6d2c1ef2d0c99cfb53454aa3f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931049		genus		Luxuriomyces	Fungi	Ascomycota	Sordariomycetes	Sordariales		Helminthosphaeriaceae	Luxuriomyces	Luxuriomyces													false
4075534	c9f23b3f802797c05946dd79fa842dbc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Lyonella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Lyonella	Lyonella													false
4075724	e18d3e572cb8f46344662f59ed573a18	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Lysipenicillium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Lysipenicillium	Lysipenicillium													false
4075971	3ebf70e5397fd64984a2dda8c4b953a2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931064		genus		Macgarvieomyces	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Pyriculariaceae	Macgarvieomyces	Macgarvieomyces													false
4076365	98d5286a4cefb045573caedaf0a770bb	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Macroconia	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Macroconia	Macroconia													false
4076424	3c30324ba32d13045abde61671a5aa5b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Macrodiaporthe	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Macrodiaporthe	Macrodiaporthe													false
4076506	db63911104fae5c2389ff36ecfdfa81c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Macrohilum	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Macrohilum	Macrohilum													false
4076594	22f3f4ba5edc82ad0f54776d31a7e090	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Macronectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Macronectria	Macronectria													false
4076970	05076ba5833be356a9de3b5cf643c8cf	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931120		genus		Macrothelia	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Amphisphaeriaceae	Macrothelia	Macrothelia													false
4077092	542aec8b143dbb9738d308124c8258ae	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Maculatifrondes	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Maculatifrondes	Maculatifrondes													false
4077093	376d549998aa00155128539fd2c94396	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931151		genus		Maculatipalma	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Valsaceae	Maculatipalma	Maculatipalma													false
4077321	433ad238788c2117b7fd2f1633b8580a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938935		genus		Madurella	Fungi	Ascomycota	Sordariomycetes	Sordariales		Not assigned	Madurella	Madurella													false
4077482	cf566685b5154d240c8edc7f5c089df5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931062		genus		Magnaporthiopsis	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Magnaporthaceae	Magnaporthiopsis	Magnaporthiopsis													false
4077505	b63e7714e4402ff94d5ed6a61bae8129	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Magnisphaera	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Magnisphaera	Magnisphaera													false
4077846	d242d6f726b5b12a1bc6372c4492d60b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931155		genus		Malacostroma	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Diaporthaceae	Malacostroma	Malacostroma													false
4077978	832a51d1959fcd2e40db8be542fb1739	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938858		genus		Malaysiasca	Fungi	Ascomycota	Sordariomycetes	Glomerellales		Not assigned	Malaysiasca	Malaysiasca													false
4078180	dab65305b0889b6a5b23f8a1f9ae269c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931070		genus		Malmeomyces	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae	Malmeomyces	Malmeomyces													false
4078233	9c35b3d81f66cdfeecf7d10849723bcf	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Malthomyces	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Malthomyces	Malthomyces													false
4078294	1aa49d36daf4b431d4bb58c01959eed4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Mamiania	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Mamiania	Mamiania													false
4078295	362c93cd4847848efbb1d1a068a61c46	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Mamianiella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Mamianiella	Mamianiella													false
4078307	356dbd2c4ba61acee9f829526754ccc8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Mammaria	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Mammaria	Mammaria													false
4078507	b0e588fe512195ee2a94220533859ddf	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Mangrovispora	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Mangrovispora	Mangrovispora													false
4078597	48bbdd294e5bc0abaac71f36428811b5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931120		genus		Manokwaria	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Amphisphaeriaceae	Manokwaria	Manokwaria													false
